centro;anyy;mes;dia;id_cliente;tipo;c_postal;base_fra;pIva;total_fra;portes
BCN;2021;8;25;1769;4;'08003';1218;21;1473.78;7
BCN;2021;6;5;2028;1;'08003';1104;21;1335.84;72
BCN;2020;7;17;871;1;'08001';2056;21;2487.76;35
BCN;2020;7;2;1168;3;'08002';713;21;862.73;13
BCN;2021;6;10;646;3;'08003';907;21;1097.47;42
BCN;2020;12;16;906;2;'08002';2355;21;2849.55;6
BCN;2020;8;8;1865;10;'08003';1959;21;2370.39;11
BCN;2021;11;21;2354;3;'08001';573;21;693.33;21
BCN;2020;4;14;2059;10;'08050';619;21;748.99;41
BCN;2020;4;16;1303;7;'08003';1880;21;2274.8;22
BCN;2021;11;2;1132;1;'08001';2187;21;2646.27;42
BCN;2020;12;17;335;10;'08002';551;21;666.71;65
BCN;2020;10;20;1077;5;'08003';147;21;177.87;33
BCN;2020;1;11;215;1;'08002';301;21;364.21;53
BCN;2020;3;20;2330;5;'08002';2022;21;2446.62;65
BCN;2021;6;16;1785;9;'08002';429;21;519.09;66
BCN;2021;1;16;1378;9;'08003';2345;21;2837.45;7
BCN;2021;5;8;197;8;'08003';2137;21;2585.77;69
BCN;2021;8;1;1276;4;'08050';1583;21;1915.43;92
BCN;2020;10;26;2112;4;'08003';518;21;626.78;55
BCN;2020;4;26;917;1;'08001';768;21;929.28;0
BCN;2021;4;16;2082;5;'08050';1812;21;2192.52;21
BCN;2021;3;30;2292;7;'08003';449;21;543.29;40
BCN;2021;12;21;1311;3;'08002';771;21;932.91;98
BCN;2020;4;17;1504;1;'08002';183;21;221.43;73
BCN;2020;9;9;401;4;'08001';904;21;1093.84;2
BCN;2021;4;27;181;8;'08001';729;21;882.09;1
BCN;2021;5;29;716;7;'08050';2316;21;2802.36;71
BCN;2021;6;4;559;6;'08003';111;21;134.31;50
BCN;2020;9;10;1720;9;'08003';1083;21;1310.43;16
BCN;2021;5;6;1620;8;'08050';124;21;150.04;19
BCN;2020;9;29;1118;3;'08050';1936;21;2342.56;88
BCN;2021;12;24;2038;4;'08002';289;21;349.69;49
BCN;2020;1;30;1755;3;'08001';1905;21;2305.05;71
BCN;2020;11;2;1148;9;'08001';1500;21;1815.0;53
BCN;2020;1;11;245;3;'08003';2066;21;2499.86;96
BCN;2020;1;10;1511;8;'08050';2370;21;2867.7;37
BCN;2020;7;16;605;10;'08002';160;21;193.6;76
BCN;2020;9;14;2282;5;'08001';2290;21;2770.9;7
BCN;2021;12;1;393;9;'08002';1463;21;1770.23;85
BCN;2020;11;12;2303;2;'08002';619;21;748.99;16
BCN;2020;11;3;1507;2;'08002';1793;21;2169.5299999999997;27
BCN;2021;11;18;1101;9;'08003';64;21;77.44;51
BCN;2020;1;15;562;3;'08050';128;21;154.88;80
BCN;2020;10;23;293;3;'08003';1059;21;1281.3899999999999;6
BCN;2020;5;15;1604;2;'08001';671;21;811.91;45
BCN;2020;12;10;189;9;'08050';699;21;845.79;46
BCN;2020;6;24;1051;4;'08003';841;21;1017.61;6
BCN;2021;3;26;2054;9;'08050';301;21;364.21;72
BCN;2021;2;14;2294;7;'08002';123;21;148.82999999999998;21
BCN;2021;1;4;779;9;'08050';2134;21;2582.14;34
BCN;2020;5;23;1740;6;'08003';1246;21;1507.66;58
BCN;2020;6;8;588;1;'08002';1268;21;1534.28;46
BCN;2021;2;24;2210;5;'08003';1314;21;1589.94;35
BCN;2021;2;28;242;9;'08050';582;21;704.22;84
BCN;2020;9;25;2203;6;'08001';165;21;199.65;60
BCN;2020;3;16;746;6;'08050';2260;21;2734.6;47
BCN;2021;1;11;320;3;'08050';2444;21;2957.24;92
BCN;2021;7;7;530;2;'08001';1361;21;1646.81;17
BCN;2020;5;21;2191;3;'08050';307;21;371.47;30
BCN;2020;9;8;1904;8;'08001';2282;21;2761.2200000000003;46
BCN;2021;1;26;1813;4;'08002';1950;21;2359.5;65
BCN;2020;11;8;853;1;'08003';1301;21;1574.21;4
BCN;2020;1;15;1126;9;'08003';1657;21;2004.97;23
BCN;2021;11;25;303;9;'08002';131;21;158.51;4
BCN;2020;4;10;1311;9;'08001';1604;21;1940.84;32
BCN;2021;3;7;676;3;'08002';2414;21;2920.94;26
BCN;2020;3;15;893;5;'08003';1991;21;2409.11;86
BCN;2020;3;5;2101;6;'08001';303;21;366.63;3
BCN;2020;10;4;122;1;'08002';1433;21;1733.93;64
BCN;2021;12;26;2290;8;'08002';2480;21;3000.8;78
BCN;2020;3;16;2324;4;'08001';2150;21;2601.5;31
BCN;2020;12;1;442;9;'08003';2259;21;2733.39;63
BCN;2020;2;6;429;5;'08050';574;21;694.54;20
BCN;2020;8;8;130;8;'08050';1698;21;2054.58;85
BCN;2021;3;2;828;3;'08002';2235;21;2704.35;1
BCN;2021;8;11;930;4;'08001';1988;21;2405.48;12
BCN;2021;10;7;1769;4;'08050';1617;21;1956.57;99
BCN;2020;10;26;1826;7;'08003';663;21;802.23;91
BCN;2020;4;27;1594;10;'08002';2434;21;2945.14;78
BCN;2020;12;27;578;5;'08001';882;21;1067.22;43
BCN;2020;5;18;747;8;'08050';473;21;572.33;19
BCN;2020;7;30;2382;2;'08050';604;21;730.84;49
BCN;2020;11;12;2044;6;'08003';2035;21;2462.35;64
BCN;2021;5;26;2251;4;'08050';2273;21;2750.33;0
BCN;2020;1;11;1186;2;'08002';56;21;67.76;25
BCN;2021;3;22;1650;6;'08003';1060;21;1282.6;75
BCN;2020;8;3;2224;2;'08050';100;21;121.0;63
BCN;2020;12;15;2172;2;'08001';923;21;1116.83;95
BCN;2021;6;1;361;6;'08002';947;21;1145.87;2
BCN;2021;1;4;1115;3;'08002';1509;21;1825.8899999999999;49
BCN;2020;8;3;2487;5;'08003';457;21;552.97;41
BCN;2020;8;28;1672;3;'08001';2153;21;2605.13;95
BCN;2020;7;14;820;1;'08002';2344;21;2836.24;65
BCN;2020;2;12;835;6;'08001';995;21;1203.95;7
BCN;2020;8;12;1626;7;'08001';2167;21;2622.07;5
BCN;2021;1;29;173;7;'08001';509;21;615.89;72
BCN;2020;4;8;99;6;'08003';80;21;96.8;22
BCN;2021;7;3;661;10;'08001';252;21;304.92;32
BCN;2021;12;25;324;1;'08001';1612;21;1950.52;24
BCN;2021;4;16;2259;5;'08050';1972;21;2386.12;94
BCN;2021;11;3;132;4;'08001';2485;21;3006.85;90
BCN;2020;3;18;2156;1;'08003';135;21;163.35;52
BCN;2020;5;2;529;7;'08001';289;21;349.69;99
BCN;2020;6;4;1623;3;'08003';1592;21;1926.32;93
BCN;2021;9;22;1365;8;'08001';92;21;111.32;8
BCN;2021;11;12;1853;9;'08001';688;21;832.48;24
BCN;2021;3;4;2028;7;'08050';1108;21;1340.68;11
BCN;2021;5;4;1119;10;'08003';610;21;738.1;88
BCN;2020;11;23;1482;5;'08003';2011;21;2433.31;70
BCN;2021;3;29;2102;4;'08001';495;21;598.95;14
BCN;2020;6;24;30;2;'08001';1820;21;2202.2;5
BCN;2021;12;13;2434;8;'08002';2339;21;2830.19;100
BCN;2020;8;11;1852;1;'08003';505;21;611.05;37
BCN;2020;4;3;1319;3;'08002';354;21;428.34000000000003;4
BCN;2021;7;6;73;2;'08003';2302;21;2785.42;43
BCN;2020;4;13;2130;2;'08003';1400;21;1694.0;43
BCN;2021;9;24;1770;3;'08001';793;21;959.53;59
BCN;2020;10;13;1878;4;'08001';2416;21;2923.36;83
BCN;2021;2;16;279;10;'08001';534;21;646.14;81
BCN;2021;7;12;491;1;'08002';938;21;1134.98;90
BCN;2021;8;3;1106;6;'08001';1933;21;2338.93;4
BCN;2020;7;29;2356;5;'08050';1882;21;2277.2200000000003;55
BCN;2021;7;27;1559;4;'08001';1085;21;1312.85;35
BCN;2020;4;23;2265;4;'08003';1289;21;1559.69;73
BCN;2020;1;22;2141;1;'08050';542;21;655.8199999999999;65
BCN;2021;7;4;417;3;'08001';2274;21;2751.54;70
BCN;2021;9;19;993;3;'08050';281;21;340.01;57
BCN;2020;4;30;2161;10;'08003';920;21;1113.2;47
BCN;2021;5;16;1011;10;'08003';128;21;154.88;23
BCN;2021;9;2;1948;9;'08001';1025;21;1240.25;72
BCN;2021;4;16;782;7;'08050';884;21;1069.6399999999999;100
BCN;2021;11;14;1872;8;'08003';1955;21;2365.55;86
BCN;2021;10;1;914;2;'08050';1219;21;1474.99;33
BCN;2021;4;2;1819;8;'08001';2284;21;2763.64;49
BCN;2021;3;29;198;8;'08050';594;21;718.74;63
BCN;2020;7;2;1588;6;'08002';2378;21;2877.38;63
BCN;2020;10;13;2468;9;'08003';598;21;723.58;57
BCN;2020;3;2;337;8;'08050';2178;21;2635.38;34
BCN;2020;10;1;1675;10;'08001';519;21;627.99;87
BCN;2020;8;10;1764;3;'08001';1091;21;1320.1100000000001;1
BCN;2020;1;30;2323;5;'08050';2049;21;2479.29;83
BCN;2020;10;6;1177;8;'08003';1803;21;2181.63;35
BCN;2020;6;18;1652;8;'08050';646;21;781.66;26
BCN;2021;3;31;1504;3;'08050';2414;21;2920.94;96
BCN;2021;2;14;794;4;'08002';2460;21;2976.6;21
BCN;2020;8;15;1124;3;'08050';992;21;1200.32;87
BCN;2021;6;16;90;1;'08050';2246;21;2717.66;52
BCN;2021;6;15;138;6;'08001';2058;21;2490.18;41
BCN;2021;6;13;966;5;'08050';1251;21;1513.71;59
BCN;2021;8;9;2175;5;'08001';1152;21;1393.92;1
BCN;2021;2;25;1338;7;'08001';237;21;286.77;19
BCN;2020;1;22;1904;10;'08001';2358;21;2853.18;16
BCN;2020;12;4;564;5;'08001';391;21;473.11;81
BCN;2021;7;6;1333;3;'08001';1251;21;1513.71;74
BCN;2021;10;28;1841;2;'08003';295;21;356.95;55
BCN;2020;3;9;648;8;'08050';1782;21;2156.2200000000003;70
BCN;2020;5;7;768;10;'08001';119;21;143.99;12
BCN;2021;8;7;2307;7;'08050';882;21;1067.22;78
BCN;2020;9;10;161;1;'08002';2385;21;2885.85;51
BCN;2020;11;4;1018;6;'08050';1589;21;1922.69;63
BCN;2020;6;29;1230;7;'08003';2044;21;2473.24;20
BCN;2020;11;14;2030;8;'08003';1997;21;2416.37;71
BCN;2020;9;30;1389;8;'08002';2212;21;2676.52;24
BCN;2020;1;14;2161;8;'08001';518;21;626.78;47
BCN;2021;10;3;1429;2;'08002';1850;21;2238.5;95
BCN;2020;7;3;2055;9;'08001';1066;21;1289.8600000000001;43
BCN;2020;11;25;2372;7;'08002';896;21;1084.16;66
BCN;2021;12;10;1883;3;'08003';484;21;585.64;2
BCN;2021;4;11;346;8;'08003';1073;21;1298.33;29
BCN;2020;9;8;1687;1;'08002';2067;21;2501.07;62
BCN;2021;9;26;1073;1;'08002';1010;21;1222.1;92
BCN;2020;11;13;833;9;'08001';556;21;672.76;3
BCN;2021;12;18;1757;3;'08001';2070;21;2504.7;37
BCN;2020;5;26;1952;2;'08050';481;21;582.01;60
BCN;2020;2;6;1247;8;'08002';1058;21;1280.18;15
BCN;2020;10;2;1637;5;'08002';151;21;182.71;66
BCN;2021;6;23;2237;2;'08001';1676;21;2027.96;58
BCN;2021;3;13;2204;1;'08050';2310;21;2795.1;48
BCN;2020;10;23;1535;1;'08050';1993;21;2411.5299999999997;3
BCN;2021;3;19;1203;8;'08001';1599;21;1934.79;27
BCN;2021;4;6;1736;2;'08050';767;21;928.0699999999999;36
BCN;2021;5;15;2426;9;'08001';113;21;136.73;44
BCN;2021;2;20;1551;5;'08050';1375;21;1663.75;2
BCN;2021;11;1;1337;1;'08001';2092;21;2531.32;80
BCN;2021;8;15;927;1;'08001';1294;21;1565.74;53
BCN;2020;7;28;425;6;'08002';867;21;1049.07;5
BCN;2020;3;31;224;9;'08002';882;21;1067.22;47
BCN;2021;11;4;1344;1;'08002';792;21;958.3199999999999;41
BCN;2021;8;17;12;1;'08002';1616;21;1955.3600000000001;1
BCN;2021;7;25;1809;8;'08003';1075;21;1300.75;9
BCN;2021;12;10;221;1;'08050';2234;21;2703.14;24
BCN;2020;6;25;960;10;'08001';309;21;373.89;24
BCN;2021;9;6;1438;5;'08050';2418;21;2925.7799999999997;56
BCN;2020;8;11;2201;4;'08001';1080;21;1306.8;3
BCN;2020;10;17;912;5;'08002';1220;21;1476.2;36
BCN;2021;3;16;1112;4;'08003';1413;21;1709.73;61
BCN;2020;7;21;1514;6;'08002';425;21;514.25;43
BCN;2020;1;5;2100;7;'08003';600;21;726.0;24
BCN;2021;6;2;2366;1;'08002';2412;21;2918.52;1
BCN;2021;2;17;2359;4;'08050';1772;21;2144.12;38
BCN;2021;1;11;340;2;'08050';626;21;757.46;62
BCN;2021;9;18;804;2;'08050';514;21;621.94;29
BCN;2021;10;11;1667;3;'08001';2311;21;2796.31;51
BCN;2020;1;8;964;8;'08050';1878;21;2272.38;45
BCN;2020;1;20;873;7;'08002';2162;21;2616.02;47
BCN;2020;11;5;445;3;'08003';1295;21;1566.95;21
BCN;2021;6;7;2145;6;'08001';86;21;104.06;92
BCN;2020;9;8;525;10;'08050';2232;21;2700.7200000000003;39
BCN;2020;7;21;734;10;'08050';521;21;630.41;75
BCN;2020;8;19;1046;6;'08001';794;21;960.74;2
BCN;2021;4;14;303;9;'08002';1486;21;1798.06;4
BCN;2020;3;27;876;6;'08003';1854;21;2243.34;39
BCN;2021;12;18;1216;4;'08002';2359;21;2854.39;77
BCN;2020;12;21;1391;3;'08001';1702;21;2059.42;36
BCN;2021;11;5;2090;5;'08050';1812;21;2192.52;45
BCN;2020;3;6;1215;10;'08001';2338;21;2828.98;42
BCN;2020;7;8;2259;4;'08001';2023;21;2447.83;67
BCN;2020;11;19;1969;2;'08002';1952;21;2361.92;7
BCN;2021;4;4;2447;8;'08001';2152;21;2603.92;7
BCN;2020;8;17;1954;7;'08003';95;21;114.95;17
BCN;2021;2;9;596;5;'08050';434;21;525.14;30
BCN;2020;7;12;564;10;'08002';682;21;825.22;68
BCN;2021;7;9;2203;7;'08002';538;21;650.98;10
BCN;2020;12;13;2422;10;'08001';608;21;735.6800000000001;99
BCN;2021;9;10;1737;10;'08050';1108;21;1340.68;59
BCN;2020;4;11;1272;9;'08050';2339;21;2830.19;99
BCN;2020;6;2;827;6;'08001';797;21;964.37;85
BCN;2021;6;23;1081;10;'08050';883;21;1068.43;12
BCN;2020;6;9;1132;7;'08001';239;21;289.19;98
BCN;2021;8;29;643;8;'08050';1083;21;1310.43;53
BCN;2020;11;16;340;1;'08050';2287;21;2767.27;70
BCN;2021;4;1;645;2;'08001';1271;21;1537.91;90
BCN;2020;1;5;231;9;'08001';2442;21;2954.82;12
BCN;2021;7;24;1928;3;'08001';302;21;365.42;20
BCN;2020;3;22;1446;7;'08050';505;21;611.05;84
BCN;2020;4;4;576;2;'08003';1236;21;1495.56;99
BCN;2020;9;2;849;5;'08002';551;21;666.71;91
BCN;2021;8;6;1077;2;'08002';302;21;365.42;38
BCN;2020;1;23;2113;6;'08050';2117;21;2561.57;59
BCN;2020;12;4;1335;6;'08003';1941;21;2348.61;63
BCN;2020;2;13;928;7;'08050';1598;21;1933.58;19
BCN;2021;3;27;1636;10;'08002';2497;21;3021.37;22
BCN;2020;8;10;107;5;'08002';2317;21;2803.57;38
BCN;2021;10;5;2226;8;'08050';1893;21;2290.5299999999997;43
BCN;2020;9;26;1831;3;'08050';2320;21;2807.2;52
BCN;2020;12;7;198;7;'08002';772;21;934.12;59
BCN;2020;10;6;1412;3;'08001';1780;21;2153.8;21
BCN;2021;6;25;790;5;'08003';2094;21;2533.74;28
BCN;2020;10;20;1014;10;'08050';1379;21;1668.59;69
BCN;2021;6;18;666;9;'08003';400;21;484.0;62
BCN;2020;8;7;1127;7;'08001';2323;21;2810.83;27
BCN;2021;5;24;553;8;'08001';1429;21;1729.09;23
BCN;2020;11;18;1597;4;'08001';2235;21;2704.35;30
BCN;2021;9;7;1084;8;'08050';502;21;607.42;87
BCN;2020;10;9;481;4;'08002';2475;21;2994.75;37
BCN;2020;6;13;470;9;'08003';685;21;828.85;3
BCN;2020;4;2;2312;10;'08050';134;21;162.14;32
BCN;2020;2;24;464;10;'08001';1773;21;2145.33;15
BCN;2021;7;17;1176;3;'08003';948;21;1147.08;97
BCN;2021;9;18;2238;10;'08001';927;21;1121.67;60
BCN;2021;2;7;946;2;'08050';992;21;1200.32;39
BCN;2020;4;8;1916;6;'08003';1051;21;1271.71;88
BCN;2020;10;10;1033;6;'08050';2383;21;2883.43;34
BCN;2020;10;9;182;6;'08003';1095;21;1324.95;20
BCN;2021;10;14;1392;9;'08001';2007;21;2428.4700000000003;24
BCN;2021;7;15;1022;5;'08003';712;21;861.52;28
BCN;2021;2;25;741;7;'08003';2330;21;2819.3;20
BCN;2020;5;6;1431;5;'08002';1625;21;1966.25;79
BCN;2020;4;28;1762;7;'08001';2471;21;2989.91;16
BCN;2021;6;25;927;7;'08002';1283;21;1552.43;50
BCN;2020;11;18;608;3;'08001';1687;21;2041.27;90
BCN;2021;1;1;792;9;'08050';2126;21;2572.46;38
BCN;2020;8;3;1133;7;'08001';2473;21;2992.33;23
BCN;2021;7;22;2235;1;'08003';585;21;707.85;19
BCN;2020;9;29;432;6;'08002';2364;21;2860.44;94
BCN;2020;2;16;940;8;'08050';404;21;488.84000000000003;39
BCN;2021;6;23;208;9;'08001';2437;21;2948.77;25
BCN;2021;10;8;1164;9;'08003';2248;21;2720.08;5
BCN;2021;11;26;1220;6;'08001';2216;21;2681.36;83
BCN;2020;2;24;810;7;'08001';399;21;482.79;79
BCN;2020;12;8;1221;7;'08002';1187;21;1436.27;53
BCN;2021;5;24;1984;2;'08002';508;21;614.6800000000001;26
BCN;2020;4;18;1031;9;'08002';1207;21;1460.47;99
BCN;2021;5;12;1254;1;'08003';1208;21;1461.68;94
BCN;2021;11;20;2465;4;'08002';2196;21;2657.16;13
BCN;2021;9;22;2038;5;'08001';763;21;923.23;95
BCN;2020;8;16;1385;1;'08003';394;21;476.74;2
BCN;2020;2;28;2208;8;'08050';761;21;920.81;74
BCN;2021;4;15;13;10;'08002';2400;21;2904.0;64
BCN;2021;4;13;2014;6;'08003';106;21;128.26;83
BCN;2020;10;6;1700;2;'08001';1751;21;2118.71;33
BCN;2021;12;2;671;10;'08050';1746;21;2112.66;73
BCN;2020;11;6;1127;2;'08001';589;21;712.69;45
BCN;2021;6;18;2191;1;'08003';2296;21;2778.16;49
BCN;2020;3;3;1110;1;'08001';2418;21;2925.7799999999997;76
BCN;2021;8;6;2198;5;'08001';775;21;937.75;90
BCN;2020;10;4;935;2;'08003';1655;21;2002.55;68
BCN;2021;7;20;937;1;'08050';744;21;900.24;26
BCN;2021;9;21;273;4;'08002';1517;21;1835.57;39
BCN;2020;8;9;2497;5;'08002';2124;21;2570.04;44
BCN;2020;2;22;1154;3;'08003';713;21;862.73;57
BCN;2021;7;25;2348;9;'08001';756;21;914.76;52
BCN;2020;6;8;1009;4;'08001';764;21;924.44;3
BCN;2021;2;20;2262;4;'08050';1573;21;1903.33;86
BCN;2020;12;14;1005;7;'08001';999;21;1208.79;2
BCN;2021;12;5;218;6;'08050';2347;21;2839.87;68
BCN;2020;8;21;1349;5;'08002';1780;21;2153.8;31
BCN;2021;8;27;1631;9;'08003';1768;21;2139.2799999999997;80
BCN;2020;12;3;1708;4;'08002';560;21;677.6;67
BCN;2021;2;26;1144;9;'08002';2369;21;2866.49;63
BCN;2021;10;23;257;4;'08003';2210;21;2674.1;89
BCN;2020;3;8;141;1;'08003';750;21;907.5;47
BCN;2021;7;1;1132;2;'08003';442;21;534.8199999999999;48
BCN;2021;1;19;1116;7;'08050';1405;21;1700.05;83
BCN;2020;9;23;1069;4;'08003';460;21;556.6;38
BCN;2021;8;11;442;9;'08002';866;21;1047.8600000000001;47
BCN;2021;8;17;971;6;'08001';740;21;895.4;2
BCN;2021;4;28;541;3;'08002';184;21;222.64;71
BCN;2021;11;25;1889;5;'08003';2355;21;2849.55;11
BCN;2021;3;18;1296;7;'08001';1058;21;1280.18;9
BCN;2020;10;5;296;9;'08002';1346;21;1628.66;33
BCN;2020;7;14;761;6;'08002';648;21;784.08;11
BCN;2021;9;12;1786;10;'08001';704;21;851.84;14
BCN;2020;5;11;534;2;'08050';423;21;511.83;33
BCN;2020;3;9;1625;10;'08001';241;21;291.61;95
BCN;2021;12;14;391;7;'08001';1130;21;1367.3;44
BCN;2020;4;27;1572;7;'08050';1518;21;1836.78;97
BCN;2021;4;13;602;8;'08050';642;21;776.8199999999999;56
BCN;2021;1;15;1977;3;'08002';1940;21;2347.4;28
BCN;2020;3;18;2459;7;'08002';971;21;1174.91;95
BCN;2021;11;30;2037;7;'08001';1795;21;2171.95;11
BCN;2021;1;24;947;6;'08050';1652;21;1998.92;55
BCN;2021;8;8;64;9;'08001';375;21;453.75;80
BCN;2021;12;15;1257;10;'08002';1263;21;1528.23;73
BCN;2020;10;20;1093;9;'08001';1192;21;1442.32;44
BCN;2021;9;17;92;6;'08050';2465;21;2982.65;71
BCN;2020;5;18;1309;7;'08002';1499;21;1813.79;8
BCN;2021;2;11;1013;3;'08003';2133;21;2580.93;35
BCN;2020;11;5;233;4;'08050';2412;21;2918.52;69
BCN;2021;12;4;139;10;'08003';1177;21;1424.17;23
BCN;2020;5;29;87;6;'08050';84;21;101.64;31
BCN;2021;3;26;82;5;'08050';1962;21;2374.02;67
BCN;2020;11;19;565;2;'08002';1482;21;1793.22;9
BCN;2020;7;8;262;1;'08001';824;21;997.04;93
BCN;2021;11;2;1563;9;'08050';96;21;116.16;68
BCN;2020;7;14;223;5;'08001';2489;21;3011.69;16
BCN;2020;3;6;1046;1;'08050';1472;21;1781.12;7
BCN;2021;6;22;2291;7;'08002';2220;21;2686.2;54
BCN;2021;6;14;419;6;'08003';253;21;306.13;13
BCN;2020;3;13;407;8;'08003';2020;21;2444.2;13
BCN;2020;6;15;279;2;'08003';1581;21;1913.01;71
BCN;2020;11;7;1247;4;'08003';381;21;461.01;54
BCN;2021;3;14;1493;8;'08002';796;21;963.16;67
BCN;2020;2;9;409;8;'08003';1068;21;1292.28;40
BCN;2021;1;13;373;8;'08050';592;21;716.3199999999999;19
BCN;2021;9;7;915;3;'08001';1841;21;2227.61;44
BCN;2021;12;10;170;2;'08002';756;21;914.76;51
BCN;2020;8;10;1779;1;'08003';164;21;198.44;83
BCN;2021;9;18;652;5;'08002';220;21;266.2;4
BCN;2021;10;1;1650;5;'08002';1671;21;2021.91;27
BCN;2020;9;24;2360;1;'08003';1645;21;1990.45;83
BCN;2020;9;2;125;4;'08001';227;21;274.67;95
BCN;2020;3;3;242;5;'08003';1111;21;1344.31;88
BCN;2020;9;6;559;10;'08002';305;21;369.05;53
BCN;2020;6;12;3;10;'08003';2327;21;2815.67;48
BCN;2021;6;5;438;1;'08050';1112;21;1345.52;78
BCN;2021;2;7;1718;6;'08003';2201;21;2663.21;58
BCN;2021;4;24;2449;1;'08050';1016;21;1229.3600000000001;34
BCN;2020;12;19;2154;5;'08003';1136;21;1374.56;24
BCN;2021;5;3;1230;3;'08001';2267;21;2743.07;68
BCN;2020;6;16;2216;6;'08003';1522;21;1841.62;1
BCN;2021;2;6;572;6;'08003';2108;21;2550.68;4
BCN;2020;7;22;668;8;'08003';2163;21;2617.23;3
BCN;2021;6;7;2190;4;'08003';996;21;1205.16;76
BCN;2021;2;26;704;4;'08002';1406;21;1701.26;78
BCN;2020;12;20;61;1;'08002';183;21;221.43;1
BCN;2021;9;21;914;5;'08003';1788;21;2163.48;72
BCN;2021;10;22;1743;5;'08001';1948;21;2357.08;46
BCN;2021;9;28;2136;7;'08002';1863;21;2254.23;66
BCN;2020;2;27;199;5;'08001';1718;21;2078.7799999999997;38
BCN;2021;6;4;2493;6;'08050';2321;21;2808.41;55
BCN;2020;8;14;1121;3;'08050';2373;21;2871.33;45
BCN;2021;3;7;1942;3;'08003';851;21;1029.71;85
BCN;2021;1;20;717;7;'08050';444;21;537.24;61
BCN;2021;2;15;778;9;'08050';1175;21;1421.75;40
BCN;2020;8;30;635;5;'08050';313;21;378.73;35
BCN;2020;3;6;2364;9;'08001';182;21;220.22;19
BCN;2020;1;19;374;3;'08003';412;21;498.52;41
BCN;2021;2;26;22;10;'08003';945;21;1143.45;16
BCN;2020;11;7;81;9;'08050';1743;21;2109.0299999999997;44
BCN;2021;11;3;1894;9;'08050';776;21;938.96;83
BCN;2021;11;11;1977;4;'08050';978;21;1183.38;16
BCN;2021;9;23;1247;6;'08002';1397;21;1690.37;47
BCN;2020;9;1;1401;3;'08002';2054;21;2485.34;44
BCN;2021;12;1;1914;8;'08003';221;21;267.40999999999997;6
BCN;2021;9;10;1963;10;'08050';1893;21;2290.5299999999997;70
BCN;2020;12;27;377;4;'08002';657;21;794.97;50
BCN;2021;6;17;427;10;'08001';1467;21;1775.07;40
BCN;2021;12;17;677;1;'08002';1053;21;1274.13;17
BCN;2021;1;4;1449;4;'08050';1855;21;2244.55;10
BCN;2021;1;31;2107;5;'08050';2192;21;2652.32;27
BCN;2021;4;17;2414;10;'08001';2480;21;3000.8;10
BCN;2020;6;13;1521;9;'08003';1392;21;1684.32;0
BCN;2021;6;29;1131;7;'08003';525;21;635.25;24
BCN;2020;11;9;2089;4;'08002';1697;21;2053.37;17
BCN;2021;8;22;205;1;'08050';1516;21;1834.3600000000001;65
BCN;2021;4;25;688;8;'08003';2450;21;2964.5;94
BCN;2021;4;14;1099;1;'08050';2194;21;2654.74;65
BCN;2021;9;16;1451;1;'08001';1486;21;1798.06;100
BCN;2021;2;8;389;7;'08001';1375;21;1663.75;37
BCN;2020;5;20;411;7;'08001';852;21;1030.92;6
BCN;2020;2;17;1862;8;'08001';1814;21;2194.94;100
BCN;2021;5;5;1872;1;'08001';2407;21;2912.4700000000003;35
BCN;2021;1;29;2330;9;'08003';1993;21;2411.5299999999997;16
BCN;2020;12;26;53;2;'08001';2469;21;2987.49;50
BCN;2020;10;16;1495;2;'08002';757;21;915.97;80
BCN;2021;6;8;1737;6;'08001';59;21;71.39;15
BCN;2020;6;17;1159;6;'08050';72;21;87.12;45
BCN;2021;8;22;700;3;'08002';1197;21;1448.37;85
BCN;2021;4;27;2220;9;'08001';1894;21;2291.74;0
BCN;2021;3;17;1183;10;'08050';567;21;686.0699999999999;16
BCN;2021;2;16;1440;4;'08050';1828;21;2211.88;49
BCN;2020;11;28;2143;3;'08050';1549;21;1874.29;47
BCN;2020;1;10;2036;2;'08002';1280;21;1548.8;75
BCN;2021;4;17;2411;2;'08002';2294;21;2775.74;22
BCN;2020;7;4;76;9;'08003';63;21;76.23;0
BCN;2021;7;12;1281;7;'08001';683;21;826.4300000000001;37
BCN;2021;10;6;586;5;'08050';823;21;995.83;96
BCN;2021;6;28;656;1;'08001';2336;21;2826.56;30
BCN;2021;5;5;547;7;'08050';1889;21;2285.69;34
BCN;2020;8;9;1391;5;'08002';325;21;393.25;29
BCN;2020;5;29;1014;7;'08001';2123;21;2568.83;18
BCN;2021;10;29;703;5;'08050';627;21;758.67;0
BCN;2021;1;14;2065;1;'08001';1495;21;1808.95;97
BCN;2020;11;17;813;7;'08050';1396;21;1689.16;86
BCN;2021;5;15;637;10;'08002';1693;21;2048.5299999999997;31
BCN;2020;3;25;364;2;'08001';419;21;506.99;64
BCN;2021;10;16;1836;2;'08002';1553;21;1879.13;39
BCN;2020;12;18;1728;9;'08003';1603;21;1939.63;98
BCN;2021;5;14;493;5;'08001';68;21;82.28;78
BCN;2020;10;25;2478;6;'08002';2333;21;2822.93;90
BCN;2020;2;16;1769;6;'08050';525;21;635.25;42
BCN;2021;4;8;10;4;'08001';462;21;559.02;39
BCN;2021;12;5;458;7;'08002';1780;21;2153.8;97
BCN;2020;10;18;1084;10;'08003';712;21;861.52;60
BCN;2021;5;21;1076;1;'08001';602;21;728.42;3
